City of Agoura Hills	890	4262	13	62
City of Alhambra	6334	7304	154	178
City of Arcadia	2443	4230	95	164
City of Artesia	1878	11182	43	256
City of Avalon	13	336	0	0
City of Azusa	5836	11663	85	170
City of Baldwin Park	12268	15980	229	298
City of Bell	6315	17381	87	239
City of Bell Gardens	7774	18049	77	179
City of Bellflower	9947	12796	138	178
City of Beverly Hills	2293	6643	23	67
City of Bradbury	33	3087	0	0
City of Burbank	7727	7209	182	170
City of Calabasas	1050	4317	24	99
City of Carson	8462	9017	172	183
City of Cerritos	2730	5453	31	62
City of Claremont	2073	5682	45	123
City of Commerce*	2279	17438	32	245
City of Compton	15595	15610	167	167
City of Covina	6009	12255	117	239
City of Cudahy	4473	18372	43	177
City of Culver City	1952	4897	70	176
City of Diamond Bar	2927	5089	41	71
City of Downey	16330	14292	208	182
City of Duarte	2142	9729	65	295
City of El Monte	16163	13783	338	288
City of El Segundo	598	3562	4	24
City of Gardena	5654	9222	125	204
City of Glendale	17253	8355	452	219
City of Glendora	4366	8275	138	262
City of Hawaiian Gardens	2064	14064	4	27
City of Hawthorne	9423	10613	141	159
City of Hermosa Beach	844	4291	9	46
City of Hidden Hills	73	3862	1	53
City of Huntington Park	10545	17727	126	212
City of Industry	146	33410	3	686
City of Inglewood	12437	10950	236	208
City of Irwindale	240	16450	3	206
City of La Canada Flintridge	676	3267	13	63
City of La Habra Heights	96	1760	1	18
City of La Mirada	3876	7815	75	151
City of La Puente	6257	15375	82	201
City of La Verne	2587	7773	40	120
City of Lakewood	6570	8176	49	61
City of Lancaster*	19971	12361	199	123
City of Lawndale	3141	9344	36	107
City of Lomita	1238	5972	18	87
City of Long Beach	49045	10133	705	145
City of Lynwood*	12401	17212	181	251
City of Malibu	314	2423	6	46
City of Manhattan Beach	1114	3095	13	36
City of Maywood	4893	17444	67	239
City of Monrovia	2926	7541	55	142
City of Montebello	9514	14779	143	222
City of Monterey Park	4407	7078	141	226
City of Norwalk	14904	13848	230	214
City of Palmdale	22626	14233	241	152
City of Palos Verdes Estates	357	2640	4	30
City of Paramount	9290	16582	94	168
City of Pasadena	10376	5947	269	154
City of Pico Rivera	10363	16121	193	300
City of Pomona	22885	14676	322	207
City of Rancho Palos Verdes	1156	2704	39	91
City of Redondo Beach	2353	3425	24	35
City of Rolling Hills	43	2216	0	0
City of Rolling Hills Estates	228	2810	7	86
City of Rosemead	4493	8117	96	173
City of San Dimas*	2886	8361	66	191
City of San Fernando	4838	19657	48	195
City of San Gabriel	2909	7103	161	393
City of San Marino	344	2591	10	75
City of Santa Clarita	17906	8123	201	91
City of Santa Fe Springs	2617	14251	31	169
City of Santa Monica	4010	4338	123	133
City of Sierra Madre	424	3858	10	91
City of Signal Hill	1040	8816	9	76
City of South El Monte	3221	15423	43	206
City of South Gate	17459	17787	165	168
City of South Pasadena	1208	4637	36	138
City of Temple City	2178	5974	87	239
City of Torrance	6249	4186	151	101
City of Vernon	124	59330	1	478
City of Walnut	1609	5270	28	92
City of West Covina	11866	10963	167	154
City of West Hollywood	1981	5361	25	68
City of Westlake Village	96	1148	0	0
