City of Agoura Hills	3354	16061	20	96
City of Alhambra	15775	18190	230	265
City of Arcadia	7474	12941	155	268
City of Artesia	3908	23269	82	488
City of Avalon	61	1577	0	0
City of Azusa	13173	26325	151	302
City of Baldwin Park	22097	28784	368	479
City of Bell	13182	36282	133	366
City of Bell Gardens	13597	31569	129	300
City of Bellflower	22360	28764	234	301
City of Beverly Hills	7806	22613	38	110
City of Bradbury	59	5519	0	0
City of Burbank	21142	19726	292	272
City of Calabasas	3682	15138	35	144
City of Carson	24210	25798	292	311
City of Cerritos	7896	15771	72	144
City of Claremont	5734	15716	68	186
City of Commerce*	4319	33048	44	337
City of Compton	31824	31855	303	303
City of Covina	14138	28834	191	390
City of Cudahy	9575	39327	72	296
City of Culver City	6860	17208	123	309
City of Diamond Bar	8552	14869	100	174
City of Downey	34454	30153	349	305
City of Duarte	4918	22338	112	509
City of El Monte	31509	26869	493	420
City of El Segundo	2621	15614	14	83
City of Gardena	15517	25309	241	393
City of Glendale	42433	20549	790	383
City of Glendora	11199	21225	219	415
City of Hawaiian Gardens	3967	27031	28	191
City of Hawthorne	21697	24437	260	293
City of Hermosa Beach	3112	15821	12	61
City of Hidden Hills	240	12698	2	106
City of Huntington Park	21103	35477	205	345
City of Industry	363	83066	6	1373
City of Inglewood	28187	24816	371	327
City of Irwindale	518	35504	8	548
City of La Canada Flintridge	2705	13072	19	92
City of La Habra Heights	159	2915	2	37
City of La Mirada	9960	20081	160	323
City of La Puente	12189	29951	142	349
City of La Verne	6805	20446	74	222
City of Lakewood	17951	22338	149	185
City of Lancaster*	48546	30046	392	243
City of Lawndale	7746	23044	61	181
City of Lomita	4061	19591	52	251
City of Long Beach	120873	24974	1148	237
City of Lynwood*	23592	32745	274	380
City of Malibu	1941	14976	13	100
City of Manhattan Beach	4623	12842	24	67
City of Maywood	9964	35524	100	357
City of Monrovia	7845	20219	92	237
City of Montebello	18494	28729	262	407
City of Monterey Park	10760	17282	217	349
City of Norwalk	31865	29608	440	409
City of Palmdale	50984	32072	408	257
City of Palos Verdes Estates	1413	10450	11	81
City of Paramount	18021	32167	192	343
City of Pasadena	26681	15294	384	220
City of Pico Rivera	20001	31113	309	481
City of Pomona	49373	31663	534	342
City of Rancho Palos Verdes	4574	10700	74	173
City of Redondo Beach	9386	13663	64	93
City of Rolling Hills	176	9072	3	155
City of Rolling Hills Estates	909	11204	8	99
City of Rosemead	10048	18154	174	314
City of San Dimas*	7647	22155	110	319
City of San Fernando	10074	40931	77	313
City of San Gabriel	6937	16939	226	552
City of San Marino	1305	9829	11	83
City of Santa Clarita	51923	23556	328	149
City of Santa Fe Springs	6091	33168	50	272
City of Santa Monica	15817	17109	206	223
City of Sierra Madre	1430	13013	15	137
City of Signal Hill	2713	22997	11	93
City of South El Monte	6306	30194	83	397
City of South Gate	36587	37275	290	295
City of South Pasadena	3742	14363	53	203
City of Temple City	5819	15962	136	373
City of Torrance	21356	14307	271	182
City of Vernon	266	127273	0	0
City of Walnut	4531	14840	44	144
City of West Covina	28023	25891	329	304
City of West Hollywood	7459	20186	54	146
City of Westlake Village	256	3062	2	24
City of Whittier	22436	25661	312	357
Los Angeles	1114166	27547	11524	285
Los Angeles - Adams-Normandie	2457	29956	18	219
Los Angeles - Alsace	3369	27071	23	185
Los Angeles - Angeles National Forest	6	15000	0	0
Los Angeles - Angelino Heights	587	23461	7	280
Los Angeles - Arleta	13205	38420	129	375
Los Angeles - Atwater Village	3349	22835	30	205
Los Angeles - Baldwin Hills	7046	22638	95	305
Los Angeles - Bel Air	1363	16170	4	47
Los Angeles - Beverly Crest	2200	17565	8	64
Los Angeles - Beverlywood	2837	21536	4	30
Los Angeles - Boyle Heights*	31741	36533	345	397
Los Angeles - Brentwood	5121	16543	22	71
Los Angeles - Brookside	88	15146	2	344
Los Angeles - Cadillac-Corning	1753	24617	11	154
Los Angeles - Canoga Park	19291	29547	194	297
Los Angeles - Carthay	2684	18687	83	578
Los Angeles - Central	14283	36631	150	385
Los Angeles - Century City	2164	16917	16	125
Los Angeles - Century Palms/Cove	12973	38420	117	347
Los Angeles - Chatsworth	8864	23917	103	278
Los Angeles - Cheviot Hills	1491	16258	9	98
Los Angeles - Chinatown	1871	23326	17	212
Los Angeles - Cloverdale/Cochran	3802	26125	30	206
Los Angeles - Country Club Park	3397	22418	87	574
Los Angeles - Crenshaw District	3727	26951	41	296
Los Angeles - Crestview	2701	23760	49	431
Los Angeles - Del Rey	5657	18897	37	124
Los Angeles - Downtown*	11113	40401	64	233
Los Angeles - Eagle Rock	8543	21579	129	326
Los Angeles - East Hollywood	6906	23580	140	478
Los Angeles - Echo Park	3114	21843	24	168
Los Angeles - El Sereno	12611	30164	126	301
Los Angeles - Elysian Park	1285	22496	5	88
Los Angeles - Elysian Valley	2555	25120	29	285
Los Angeles - Encino	9668	21403	82	182
Los Angeles - Exposition	918	27601	7	210
Los Angeles - Exposition Park	13469	29986	97	216
Los Angeles - Faircrest Heights	828	23000	5	139
Los Angeles - Figueroa Park Square	2923	33517	35	401
Los Angeles - Florence-Firestone	18707	39429	146	308
