City of Agoura Hills	3343	16008	20	96
City of Alhambra	15695	18098	230	265
City of Arcadia	7432	12868	155	268
City of Artesia	3884	23126	82	488
City of Avalon	59	1525	0	0
City of Azusa	13140	26259	151	302
City of Baldwin Park	22042	28712	367	478
City of Bell	13120	36111	133	366
City of Bell Gardens	13258	30782	129	300
City of Bellflower	22290	28674	232	298
City of Beverly Hills	7780	22538	38	110
City of Bradbury	56	5239	0	0
City of Burbank	21064	19653	292	272
City of Calabasas	3672	15097	35	144
City of Carson	24131	25713	292	311
City of Cerritos	7821	15621	72	144
City of Claremont	5718	15673	68	186
City of Commerce*	4236	32413	44	337
City of Compton	31713	31743	303	303
City of Covina	14090	28736	191	390
City of Cudahy	9531	39147	72	296
City of Culver City	6837	17150	122	306
City of Diamond Bar	8507	14791	99	172
City of Downey	34323	30039	349	305
City of Duarte	4900	22257	111	504
City of El Monte	31363	26744	493	420
City of El Segundo	2600	15489	14	83
City of Gardena	15446	25193	241	393
City of Glendale	42242	20457	788	382
City of Glendora	11169	21168	219	415
City of Hawaiian Gardens	3950	26915	28	191
City of Hawthorne	21643	24376	259	292
City of Hermosa Beach	3106	15791	12	61
City of Hidden Hills	239	12646	2	106
City of Huntington Park	21008	35317	205	345
City of Industry	358	81922	6	1373
City of Inglewood	28095	24735	370	326
City of Irwindale	515	35298	8	548
City of La Canada Flintridge	2687	12985	19	92
City of La Habra Heights	159	2915	2	37
City of La Mirada	9883	19926	159	321
City of La Puente	12145	29842	141	346
City of La Verne	6779	20368	74	222
City of Lakewood	17902	22277	147	183
City of Lancaster*	48433	29976	391	242
City of Lawndale	7719	22964	61	181
City of Lomita	4038	19480	51	246
City of Long Beach	120061	24806	1142	235
City of Lynwood*	23502	32620	273	379
City of Malibu	1921	14821	13	100
City of Manhattan Beach	4607	12798	24	67
City of Maywood	9892	35267	100	357
City of Monrovia	7804	20113	92	237
City of Montebello	18413	28603	262	407
City of Monterey Park	10714	17208	216	347
City of Norwalk	31758	29509	439	408
City of Palmdale	50819	31968	408	257
City of Palos Verdes Estates	1408	10413	11	81
City of Paramount	17975	32085	191	341
