City of Agoura Hills	968	4635	17	81
City of Alhambra	6585	7593	188	217
City of Arcadia	2566	4443	112	194
City of Artesia	1967	11712	62	369
City of Avalon	14	362	0	0
City of Azusa	6078	12146	103	206
City of Baldwin Park	12724	16574	261	340
City of Bell	6548	18023	98	270
City of Bell Gardens	8045	18678	95	221
City of Bellflower	10317	13272	174	224
City of Beverly Hills	2445	7083	32	93
City of Bradbury	34	3181	0	0
City of Burbank	8180	7632	210	196
City of Calabasas	1131	4650	29	119
City of Carson	9018	9609	209	223
City of Cerritos	2873	5738	45	90
City of Claremont	2169	5945	49	134
City of Commerce*	2324	17783	36	275
City of Compton	16245	16261	204	204
City of Covina	6195	12635	140	286
City of Cudahy	4647	19087	51	209
City of Culver City	2071	5195	87	218
City of Diamond Bar	3077	5350	63	110
City of Downey	16844	14741	253	221
City of Duarte	2221	10088	82	372
City of El Monte	16760	14292	384	327
City of El Segundo	640	3813	5	30
City of Gardena	5996	9780	157	256
City of Glendale	18374	8898	543	263
City of Glendora	4566	8654	150	284
City of Hawaiian Gardens	2153	14670	10	68
City of Hawthorne	9889	11138	178	200
City of Hermosa Beach	885	4499	11	56
City of Hidden Hills	78	4127	2	106
City of Huntington Park	10851	18242	144	242
City of Industry	163	37300	4	915
City of Inglewood	12950	11401	274	241
City of Irwindale	247	16929	4	274
City of La Canada Flintridge	696	3363	16	77
City of La Habra Heights	103	1888	1	18
City of La Mirada	4056	8178	101	204
City of La Puente	6467	15891	95	233
City of La Verne	2701	8115	46	138
City of Lakewood	6866	8544	72	90
City of Lancaster*	20931	12955	249	154
City of Lawndale	3358	9990	47	140
City of Lomita	1338	6455	23	111
City of Long Beach	50951	10527	818	169
City of Lynwood*	12885	17884	212	294
City of Malibu	352	2716	7	54
City of Manhattan Beach	1197	3325	17	47
City of Maywood	5042	17976	80	285
City of Monrovia	3065	7899	67	173
City of Montebello	9839	15284	178	277
City of Monterey Park	4626	7430	172	276
City of Norwalk	15488	14391	304	282
City of Palmdale	23516	14793	271	170
City of Palos Verdes Estates	389	2877	7	52
City of Paramount	9588	17114	119	212
City of Pasadena	10805	6193	309	177
City of Pico Rivera	10738	16704	229	356
City of Pomona	23669	15179	387	248
City of Rancho Palos Verdes	1325	3100	52	122
City of Redondo Beach	2511	3655	33	48
City of Rolling Hills	49	2526	1	52
City of Rolling Hills Estates	253	3118	8	99
City of Rosemead	4754	8589	120	217
City of San Dimas*	3051	8839	79	229
City of San Fernando	5069	20596	53	215
City of San Gabriel	3090	7545	180	440
City of San Marino	357	2689	10	75
City of Santa Clarita	18923	8585	225	102
City of Santa Fe Springs	2725	14839	35	191
City of Santa Monica	4280	4630	146	158
City of Sierra Madre	444	4040	13	118
City of Signal Hill	1087	9214	9	76
City of South El Monte	3325	15921	54	259
City of South Gate	18046	18385	198	202
City of South Pasadena	1256	4821	39	150
City of Temple City	2263	6208	105	288
City of Torrance	6635	4445	174	117
City of Vernon	124	59330	1	478
City of Walnut	1692	5542	34	111
City of West Covina	12324	11386	209	193
City of West Hollywood	2103	5691	31	84
City of Westlake Village	100	1196	1	12
City of Whittier	10616	12142	205	234
Los Angeles	480572	11882	8494	210
Los Angeles - Adams-Normandie	1138	13875	17	207
Los Angeles - Alsace	1526	12262	18	145
Los Angeles - Angeles National Forest	5	12500	0	0
Los Angeles - Angelino Heights	275	10991	5	200
Los Angeles - Arleta	6830	19872	92	268
Los Angeles - Atwater Village	1353	9225	24	164
Los Angeles - Baldwin Hills	2590	8321	51	164
Los Angeles - Bel Air	360	4271	2	24
Los Angeles - Beverly Crest	576	4599	5	40
Los Angeles - Beverlywood	820	6225	1	8
Los Angeles - Boyle Heights*	17075	19653	271	312
Los Angeles - Brentwood	1371	4429	17	55
Los Angeles - Brookside	31	5336	2	344
Los Angeles - Cadillac-Corning	667	9367	7	98
Los Angeles - Canoga Park	8964	13730	143	219
Los Angeles - Carthay	849	5911	56	390
Los Angeles - Central	7287	18688	121	310
Los Angeles - Century City	564	4409	12	94
Los Angeles - Century Palms/Cove	5986	17728	73	216
Los Angeles - Chatsworth	3466	9352	70	189
Los Angeles - Cheviot Hills	417	4547	9	98
Los Angeles - Chinatown	692	8627	14	175
Los Angeles - Cloverdale/Cochran	1536	10555	19	131
Los Angeles - Country Club Park	1489	9826	70	462
Los Angeles - Crenshaw District	1394	10080	25	181
Los Angeles - Crestview	943	8295	41	361
Los Angeles - Del Rey	1886	6300	24	80
Los Angeles - Downtown*	3740	13597	45	164
Los Angeles - Eagle Rock	3533	8924	98	248
Los Angeles - East Hollywood	3090	10551	103	352
Los Angeles - Echo Park	1287	9028	19	133
Los Angeles - El Sereno	6052	14476	98	234
Los Angeles - Elysian Park	487	8526	4	70
Los Angeles - Elysian Valley	1259	12378	21	206
Los Angeles - Encino	3213	7113	58	128
Los Angeles - Exposition	349	10493	7	210
Los Angeles - Exposition Park	5943	13231	78	174
Los Angeles - Faircrest Heights	238	6611	2	56
Los Angeles - Figueroa Park Square	1321	15147	17	195
Los Angeles - Florence-Firestone	9034	19041	109	230
Los Angeles - Glassell Park	3317	10496	47	149
Los Angeles - Gramercy Place	1254	11650	20	186
Los Angeles - Granada Hills	6141	10553	162	278
Los Angeles - Green Meadows	3804	17689	46	214
Los Angeles - Hancock Park	961	5640	10	59
Los Angeles - Harbor City	2338	8043	31	107
