City of Agoura Hills	940	4501	13	62
City of Alhambra	6556	7560	170	196
City of Arcadia	2544	4405	101	175
City of Artesia	1940	11551	51	304
City of Avalon	14	362	0	0
City of Azusa	6029	12048	97	194
City of Baldwin Park	12642	16468	247	322
City of Bell	6504	17902	90	248
City of Bell Gardens	7961	18483	86	200
City of Bellflower	10208	13132	157	202
City of Beverly Hills	2396	6941	28	81
City of Bradbury	34	3181	0	0
City of Burbank	8064	7524	194	181
City of Calabasas	1110	4564	27	111
City of Carson	8868	9450	199	212
City of Cerritos	2830	5652	40	80
City of Claremont	2160	5920	47	129
City of Commerce*	2315	17714	34	260
City of Compton	16104	16119	187	187
City of Covina	6166	12575	129	263
City of Cudahy	4621	18980	48	197
City of Culver City	2029	5090	77	193
City of Diamond Bar	3052	5306	50	87
City of Downey	16745	14655	232	203
City of Duarte	2208	10029	74	336
City of El Monte	16652	14200	359	306
City of El Segundo	629	3747	5	30
City of Gardena	5937	9684	145	237
City of Glendale	18149	8789	499	242
City of Glendora	4516	8559	143	271
City of Hawaiian Gardens	2136	14554	6	41
City of Hawthorne	9779	11014	163	184
City of Hermosa Beach	871	4428	10	51
City of Hidden Hills	78	4127	1	53
City of Huntington Park	10804	18163	137	230
City of Industry	163	37300	4	915
City of Inglewood	12845	11309	255	225
City of Irwindale	246	16861	4	274
City of La Canada Flintridge	689	3330	14	68
City of La Habra Heights	99	1815	1	18
City of La Mirada	4002	8069	84	169
City of La Puente	6432	15805	89	219
City of La Verne	2678	8046	42	126
City of Lakewood	6789	8448	61	76
City of Lancaster*	20703	12814	226	140
City of Lawndale	3295	9802	41	122
City of Lomita	1306	6300	20	96
City of Long Beach	50579	10450	787	162
City of Lynwood*	12751	17698	195	271
City of Malibu	337	2600	6	46
City of Manhattan Beach	1179	3275	14	39
City of Maywood	5015	17879	74	264
City of Monrovia	3033	7817	64	165
City of Montebello	9789	15206	164	255
City of Monterey Park	4586	7366	157	252
City of Norwalk	15354	14267	270	251
City of Palmdale	23302	14658	256	161
City of Palos Verdes Estates	377	2788	7	52
City of Paramount	9509	16973	110	196
City of Pasadena	10711	6139	299	171
City of Pico Rivera	10630	16536	211	328
City of Pomona	23556	15107	348	223
City of Rancho Palos Verdes	1276	2985	45	105
City of Redondo Beach	2465	3588	26	38
City of Rolling Hills	46	2371	0	0
City of Rolling Hills Estates	241	2971	8	99
City of Rosemead	4692	8477	107	193
City of San Dimas*	3016	8738	73	211
City of San Fernando	5020	20397	53	215
City of San Gabriel	3056	7462	169	413
City of San Marino	350	2636	10	75
City of Santa Clarita	18599	8438	211	96
City of Santa Fe Springs	2692	14659	33	180
City of Santa Monica	4198	4541	130	141
City of Sierra Madre	440	4004	11	100
City of Signal Hill	1076	9121	9	76
City of South El Monte	3305	15825	51	244
City of South Gate	17917	18254	180	183
City of South Pasadena	1246	4783	39	150
City of Temple City	2248	6167	95	261
City of Torrance	6511	4362	159	107
City of Vernon	125	59809	1	478
City of Walnut	1676	5489	32	105
City of West Covina	12217	11287	191	176
City of West Hollywood	2063	5583	28	76
City of Westlake Village	100	1196	0	0
City of Whittier	10523	12036	191	218
Los Angeles	475692	11761	7987	197
Los Angeles - Adams-Normandie	1134	13826	15	183
Los Angeles - Alsace	1511	12141	18	145
Los Angeles - Angeles National Forest	5	12500	0	0
Los Angeles - Angelino Heights	267	10671	5	200
Los Angeles - Arleta	6764	19680	88	256
Los Angeles - Atwater Village	1338	9123	22	150
Los Angeles - Baldwin Hills	2560	8225	50	161
Los Angeles - Bel Air	353	4188	2	24
Los Angeles - Beverly Crest	571	4559	4	32
Los Angeles - Beverlywood	807	6126	1	8
Los Angeles - Boyle Heights*	16946	19504	259	298
Los Angeles - Brentwood	1351	4364	15	48
Los Angeles - Brookside	31	5336	2	344
Los Angeles - Cadillac-Corning	658	9240	7	98
Los Angeles - Canoga Park	8876	13595	129	198
Los Angeles - Carthay	861	5995	51	355
Los Angeles - Central	7238	18563	113	290
Los Angeles - Century City	558	4362	12	94
Los Angeles - Century Palms/Cove	5953	17630	68	201
Los Angeles - Chatsworth	3427	9247	64	173
Los Angeles - Cheviot Hills	416	4536	8	87
Los Angeles - Chinatown	689	8590	12	150
Los Angeles - Cloverdale/Cochran	1515	10410	18	124
Los Angeles - Country Club Park	1471	9708	66	436
Los Angeles - Crenshaw District	1370	9907	21	152
Los Angeles - Crestview	933	8207	40	352
Los Angeles - Del Rey	1854	6193	21	70
Los Angeles - Downtown*	3702	13458	42	153
Los Angeles - Eagle Rock	3507	8859	88	222
Los Angeles - East Hollywood	3058	10441	101	345
Los Angeles - Echo Park	1279	8972	18	126
Los Angeles - El Sereno	6022	14404	89	213
Los Angeles - Elysian Park	487	8526	3	53
Los Angeles - Elysian Valley	1251	12300	21	206
Los Angeles - Encino	3159	6993	54	120
Los Angeles - Exposition	341	10253	5	150
Los Angeles - Exposition Park	5865	13057	71	158
Los Angeles - Faircrest Heights	223	6194	2	56
Los Angeles - Figueroa Park Square	1309	15010	17	195
Los Angeles - Florence-Firestone	8974	18915	102	215
Los Angeles - Glassell Park	3310	10473	42	133
Los Angeles - Gramercy Place	1248	11594	20	186
Los Angeles - Granada Hills	6077	10443	154	265
Los Angeles - Green Meadows	3769	17526	40	186
Los Angeles - Hancock Park	950	5575	9	53
Los Angeles - Harbor City	2296	7898	31	107
Los Angeles - Harbor Gateway	4615	10585	57	131
Los Angeles - Harbor Pines	158	6559	0	0
Los Angeles - Harvard Heights	2483	13768	61	338
Los Angeles - Harvard Park	6816	17968	75	198
Los Angeles - Highland Park	5558	11486	84	174
Los Angeles - Historic Filipinotown	1919	13836	73	526
Los Angeles - Hollywood	5074	7434	56	82
Los Angeles - Hollywood Hills	1370	4654	19	65
Los Angeles - Hyde Park	3486	12214	56	196
Los Angeles - Jefferson Park	1124	13923	10	124
Los Angeles - Koreatown	5333	10317	110	213
Los Angeles - Lafayette Square	504	11055	7	154
Los Angeles - Lake Balboa	5113	12114	56	133
Los Angeles - Lakeview Terrace	2236	17026	36	274
Los Angeles - Leimert Park	1498	9833	19	125
Los Angeles - Lincoln Heights	4963	15225	142	436
Los Angeles - Little Armenia	1096	13657	73	910
Los Angeles - Little Bangladesh	2639	9311	27	95
Los Angeles - Little Tokyo	370	11810	10	319
Los Angeles - Longwood	560	13011	6	139
Los Angeles - Los Feliz	979	4531	21	97
Los Angeles - Manchester Square	884	10356	10	117
Los Angeles - Mandeville Canyon	132	4225	0	0
Los Angeles - Mar Vista	1857	4372	26	61
Los Angeles - Marina Peninsula	130	2982	1	23
Los Angeles - Melrose	7627	9816	183	236
Los Angeles - Mid-city	1129	7512	35	233
Los Angeles - Miracle Mile	873	4854	14	78
Los Angeles - Mission Hills	4073	16884	112	464
Los Angeles - Mt. Washington	2773	11485	54	224
Los Angeles - North Hills	8861	14391	119	193
Los Angeles - North Hollywood	19518	12890	287	190
Los Angeles - Northridge	7094	10164	131	188
Los Angeles - Pacific Palisades	717	3368	17	80
Los Angeles - Pacoima	16533	21477	184	239
Los Angeles - Palisades Highlands	129	3354	1	26
Los Angeles - Palms	2433	5545	49	112
Los Angeles - Panorama City	12842	17066	218	290
Los Angeles - Park La Brea	541	3984	1	7
Los Angeles - Pico-Union	6813	16283	184	440
Los Angeles - Playa Del Rey	100	3129	1	31
Los Angeles - Playa Vista	544	4969	6	55
Los Angeles - Porter Ranch	2259	6348	30	84
Los Angeles - Rancho Park	328	5000	1	15
Los Angeles - Regent Square	229	8237	2	72
Los Angeles - Reseda	10950	14292	252	329
Los Angeles - Reseda Ranch	631	13611	3	65
Los Angeles - Reynier Village	248	5866	1	24
Los Angeles - San Pedro*	6626	8491	94	120
Los Angeles - Shadow Hills	365	8217	3	68
Los Angeles - Sherman Oaks	5279	6050	78	89
Los Angeles - Silverlake	2995	6794	98	222
Los Angeles - South Carthay	650	6135	6	57
Los Angeles - South Park	7097	18696	88	232
Los Angeles - St Elmo Village	664	14485	33	720
Los Angeles - Studio City	1213	5406	42	187
Los Angeles - Sun Valley	8910	16977	123	234
Los Angeles - Sunland	2141	10491	50	245
Los Angeles - Sycamore Square	27	4173	2	309
Los Angeles - Sylmar*	15332	18607	210	255
Los Angeles - Tarzana	3148	10196	68	220
Los Angeles - Temple-Beaudry	4825	12221	104	263
Los Angeles - Thai Town	825	8411	14	143
Los Angeles - Toluca Lake	456	5239	6	69
Los Angeles - Toluca Terrace	130	9954	4	306
Los Angeles - Toluca Woods	96	5167	0	0
Los Angeles - Tujunga	2659	9561	54	194
Los Angeles - University Hills	258	7524	1	29
Los Angeles - University Park	3262	11881	44	160
Los Angeles - Valley Glen	3600	11994	52	173
Los Angeles - Valley Village	1863	7536	52	210
Los Angeles - Van Nuys*	13926	14943	272	292
Los Angeles - Venice	1448	4273	13	38
Los Angeles - Vermont Knolls	2720	15814	49	285
Los Angeles - Vermont Square	1414	18467	15	196
Los Angeles - Vermont Vista	7215	17518	77	187
Los Angeles - Vernon Central	10707	20591	134	258
Los Angeles - Victoria Park	1015	12085	12	143
Los Angeles - View Heights	214	5793	5	135
Los Angeles - Watts	7172	16806	81	190
Los Angeles - Wellington Square	540	10987	8	163
Los Angeles - West Adams	3794	13731	122	442
Los Angeles - West Hills	2811	6933	86	212
Los Angeles - West Los Angeles	2155	5726	42	112
Los Angeles - West Vernon	9741	18159	160	298
Los Angeles - Westchester	2270	4399	41	79
Los Angeles - Westlake	7370	12417	262	441
Los Angeles - Westwood	2369	4378	22	41
Los Angeles - Wholesale District*	6101	16887	95	263
Los Angeles - Wilmington	7890	13968	81	143
Los Angeles - Wilshire Center	5314	10592	104	207
Los Angeles - Winnetka	6410	12378	62	120
Los Angeles - Woodland Hills	4587	6740	73	107
