City of Agoura Hills	1014	4856	18	86
City of Alhambra	6770	7806	198	228
City of Arcadia	2660	4606	128	222
City of Artesia	2044	12170	69	411
City of Avalon	16	414	0	0
City of Azusa	6225	12440	113	226
City of Baldwin Park	13002	16937	290	378
City of Bell	6706	18458	113	311
City of Bell Gardens	8243	19138	108	251
City of Bellflower	10585	13617	191	246
City of Beverly Hills	2613	7570	32	93
City of Bradbury	35	3274	0	0
City of Burbank	8677	8096	233	217
City of Calabasas	1220	5016	32	132
City of Carson	9472	10093	235	250
City of Cerritos	2992	5976	55	110
City of Claremont	2232	6118	52	143
City of Commerce*	2384	18242	39	298
City of Compton	16742	16758	220	220
City of Covina	6334	12918	154	314
City of Cudahy	4750	19510	59	242
City of Culver City	2164	5428	104	261
City of Diamond Bar	3191	5548	78	136
City of Downey	17302	15142	285	249
City of Duarte	2288	10392	92	418
City of El Monte	17029	14521	416	355
City of El Segundo	697	4152	6	36
City of Gardena	6184	10086	180	294
City of Glendale	19552	9469	588	285
City of Glendora	4727	8959	173	328
City of Hawaiian Gardens	2206	15031	18	123
City of Hawthorne	10278	11576	198	223
City of Hermosa Beach	961	4886	10	51
City of Hidden Hills	87	4603	2	106
City of Huntington Park	11105	18669	164	276
City of Industry	168	38444	6	1373
City of Inglewood	13348	11752	293	258
City of Irwindale	250	17135	5	343
City of La Canada Flintridge	746	3605	15	72
City of La Habra Heights	110	2016	1	18
City of La Mirada	4201	8470	110	222
City of La Puente	6624	16276	112	275
City of La Verne	2826	8491	50	150
City of Lakewood	7157	8906	92	114
City of Lancaster*	21643	13395	268	166
City of Lawndale	3522	10478	53	158
City of Lomita	1434	6918	28	135
City of Long Beach	52293	10804	914	188
City of Lynwood*	13176	18288	227	315
City of Malibu	398	3071	7	54
City of Manhattan Beach	1291	3586	18	50
City of Maywood	5161	18400	84	299
City of Monrovia	3130	8067	74	191
City of Montebello	10056	15621	203	315
City of Monterey Park	4753	7634	186	299
City of Norwalk	15910	14783	347	322
City of Palmdale	24167	15202	299	188
City of Palos Verdes Estates	441	3261	9	67
City of Paramount	9808	17507	143	255
City of Pasadena	11151	6392	335	192
City of Pico Rivera	11000	17112	258	401
City of Pomona	24103	15457	440	282
City of Rancho Palos Verdes	1459	3413	53	124
City of Redondo Beach	2694	3922	46	67
City of Rolling Hills	54	2784	2	103
City of Rolling Hills Estates	273	3365	8	99
City of Rosemead	4877	8811	133	240
City of San Dimas*	3180	9213	88	255
City of San Fernando	5205	21148	59	240
City of San Gabriel	3186	7779	195	476
City of San Marino	378	2847	9	68
City of Santa Clarita	20035	9089	256	116
City of Santa Fe Springs	2834	15432	35	191
City of Santa Monica	4642	5021	179	194
City of Sierra Madre	459	4177	14	127
City of Signal Hill	1124	9528	8	68
City of South El Monte	3402	16289	61	292
City of South Gate	18407	18753	221	225
City of South Pasadena	1298	4982	38	146
City of Temple City	2327	6383	117	321
City of Torrance	7064	4732	202	135
City of Vernon	124	59330	0	0
City of Walnut	1744	5712	35	115
City of West Covina	12708	11741	249	230
City of West Hollywood	2235	6049	36	97
City of Westlake Village	109	1304	1	12
City of Whittier	10919	12489	233	266
Los Angeles	496314	12271	9323	231
Los Angeles - Adams-Normandie	1180	14387	18	219
Los Angeles - Alsace	1571	12624	20	161
Los Angeles - Angeles National Forest	5	12500	0	0
Los Angeles - Angelino Heights	280	11191	6	240
