City of Agoura Hills	1018	4875	18	86
City of Alhambra	6794	7834	202	233
City of Arcadia	2675	4632	133	230
City of Artesia	2056	12242	69	411
City of Avalon	16	414	0	0
City of Azusa	6245	12480	115	230
City of Baldwin Park	13047	16995	293	382
City of Bell	6731	18526	113	311
City of Bell Gardens	8297	19264	109	253
City of Bellflower	10635	13681	193	248
City of Beverly Hills	2643	7656	32	93
City of Bradbury	35	3274	0	0
City of Burbank	8728	8143	233	217
City of Calabasas	1225	5036	32	132
City of Carson	9525	10150	236	251
City of Cerritos	3008	6008	56	112
City of Claremont	2244	6151	53	145
City of Commerce*	2385	18249	40	306
City of Compton	16845	16861	224	224
City of Covina	6342	12934	154	314
City of Cudahy	4757	19538	59	242
City of Culver City	2176	5458	104	261
City of Diamond Bar	3203	5569	80	139
City of Downey	17353	15187	288	252
City of Duarte	2296	10429	92	418
City of El Monte	17058	14546	419	357
City of El Segundo	700	4170	6	36
City of Gardena	6230	10161	182	297
City of Glendale	19631	9507	593	287
City of Glendora	4747	8997	174	330
City of Hawaiian Gardens	2208	15045	18	123
City of Hawthorne	10332	11637	197	222
City of Hermosa Beach	974	4952	10	51
City of Hidden Hills	89	4709	2	106
City of Huntington Park	11152	18748	164	276
City of Industry	168	38444	6	1373
City of Inglewood	13418	11813	296	261
City of Irwindale	249	17066	6	411
City of La Canada Flintridge	747	3610	15	72
City of La Habra Heights	111	2035	1	18
City of La Mirada	4224	8516	110	222
City of La Puente	6647	16333	117	287
City of La Verne	2847	8554	50	150
City of Lakewood	7196	8954	91	113
City of Lancaster*	21724	13446	268	166
City of Lawndale	3544	10543	54	161
City of Lomita	1439	6942	28	135
City of Long Beach	52436	10834	920	190
City of Lynwood*	13248	18388	227	315
City of Malibu	405	3125	7	54
City of Manhattan Beach	1321	3670	18	50
City of Maywood	5186	18489	86	307
City of Monrovia	3148	8113	75	193
City of Montebello	10100	15689	204	317
City of Monterey Park	4776	7671	186	299
City of Norwalk	15999	14866	355	330
City of Palmdale	24215	15233	302	190
City of Palos Verdes Estates	445	3291	9	67
City of Paramount	9851	17584	145	259
City of Pasadena	11169	6402	339	194
City of Pico Rivera	11044	17180	260	404
City of Pomona	24128	15474	441	283
City of Rancho Palos Verdes	1470	3439	53	124
City of Redondo Beach	2727	3970	46	67
City of Rolling Hills	54	2784	2	103
City of Rolling Hills Estates	274	3377	8	99
City of Rosemead	4900	8853	133	240
City of San Dimas*	3193	9251	89	258
City of San Fernando	5223	21221	61	248
City of San Gabriel	3206	7828	193	471
City of San Marino	379	2855	9	68
City of Santa Clarita	20098	9118	258	117
City of Santa Fe Springs	2840	15465	36	196
City of Santa Monica	4679	5061	181	196
City of Sierra Madre	464	4222	13	118
City of Signal Hill	1129	9570	8	68
City of South El Monte	3403	16294	61	292
City of South Gate	18500	18848	223	227
City of South Pasadena	1302	4998	38	146
City of Temple City	2339	6416	117	321
City of Torrance	7112	4765	204	137
City of Vernon	124	59330	0	0
City of Walnut	1748	5725	37	121
City of West Covina	12762	11791	251	232
City of West Hollywood	2259	6114	36	97
City of Westlake Village	111	1328	1	12
City of Whittier	10975	12553	233	266
Los Angeles	497816	12308	9401	232
Los Angeles - Adams-Normandie	1179	14375	18	219
Los Angeles - Alsace	1577	12672	20	161
Los Angeles - Angeles National Forest	5	12500	0	0
Los Angeles - Angelino Heights	280	11191	6	240
Los Angeles - Arleta	7035	20468	111	323
Los Angeles - Atwater Village	1392	9491	27	184
Los Angeles - Baldwin Hills	2674	8591	62	199
Los Angeles - Bel Air	390	4627	2	24
Los Angeles - Beverly Crest	629	5022	4	32
Los Angeles - Beverlywood	906	6878	2	15
Los Angeles - Boyle Heights*	17324	19939	292	336
Los Angeles - Brentwood	1512	4885	17	55
Los Angeles - Brookside	31	5336	2	344
Los Angeles - Cadillac-Corning	690	9690	9	126
Los Angeles - Canoga Park	9265	14191	166	254
Los Angeles - Carthay	920	6405	73	508
Los Angeles - Central	7539	19335	132	339
Los Angeles - Century City	601	4698	14	109
Los Angeles - Century Palms/Cove	6126	18143	88	261
Los Angeles - Chatsworth	3578	9654	76	205
Los Angeles - Cheviot Hills	445	4852	7	76
Los Angeles - Chinatown	722	9001	16	199
Los Angeles - Cloverdale/Cochran	1585	10891	22	151
Los Angeles - Country Club Park	1524	10057	77	508
Los Angeles - Crenshaw District	1449	10478	25	181
Los Angeles - Crestview	1002	8814	45	396
Los Angeles - Del Rey	1987	6637	32	107
Los Angeles - Downtown*	3953	14371	51	185
Los Angeles - Eagle Rock	3629	9167	108	273
Los Angeles - East Hollywood	3205	10943	111	379
Los Angeles - Echo Park	1318	9245	21	147
Los Angeles - El Sereno	6143	14693	107	256
Los Angeles - Elysian Park	502	8789	4	70
Los Angeles - Elysian Valley	1293	12713	25	246
Los Angeles - Encino	3395	7516	58	128
Los Angeles - Exposition	361	10854	7	210
Los Angeles - Exposition Park	6149	13690	83	185
Los Angeles - Faircrest Heights	261	7250	2	56
Los Angeles - Figueroa Park Square	1347	15445	24	275
Los Angeles - Florence-Firestone	9207	19406	116	244
Los Angeles - Glassell Park	3388	10720	52	165
Los Angeles - Gramercy Place	1300	12077	22	204
Los Angeles - Granada Hills	6424	11040	179	308
Los Angeles - Green Meadows	3908	18173	51	237
Los Angeles - Hancock Park	1032	6057	8	47
Los Angeles - Harbor City	2475	8514	34	117
Los Angeles - Harbor Gateway	4861	11149	64	147
Los Angeles - Harbor Pines	165	6849	1	42
Los Angeles - Harvard Heights	2574	14272	68	377
Los Angeles - Harvard Park	7114	18753	92	243
Los Angeles - Highland Park	5739	11860	102	211
Los Angeles - Historic Filipinotown	2028	14621	71	512
Los Angeles - Hollywood	5429	7954	66	97
Los Angeles - Hollywood Hills	1485	5045	25	85
Los Angeles - Hyde Park	3630	12719	76	266
Los Angeles - Jefferson Park	1160	14369	13	161
Los Angeles - Koreatown	5518	10675	122	236
Los Angeles - Lafayette Square	530	11625	9	197
Los Angeles - Lake Balboa	5359	12697	61	145
Los Angeles - Lakeview Terrace	2301	17521	41	312
Los Angeles - Leimert Park	1575	10338	23	151
Los Angeles - Lincoln Heights	5058	15517	158	485
Los Angeles - Little Armenia	1153	14368	82	1022
Los Angeles - Little Bangladesh	2749	9699	28	99
Los Angeles - Little Tokyo	391	12480	11	351
Los Angeles - Longwood	585	13592	9	209
Los Angeles - Los Feliz	1031	4771	21	97
Los Angeles - Manchester Square	934	10942	11	129
Los Angeles - Mandeville Canyon	153	4898	1	32
Los Angeles - Mar Vista	2017	4749	35	82
Los Angeles - Marina Peninsula	142	3257	2	46
Los Angeles - Melrose	8089	10411	206	265
Los Angeles - Mid-city	1189	7911	42	279
Los Angeles - Miracle Mile	958	5327	16	89
Los Angeles - Mission Hills	4298	17816	120	497
Los Angeles - Mt. Washington	2827	11708	62	257
Los Angeles - North Hills	9271	15056	130	211
Los Angeles - North Hollywood	20534	13561	335	221
Los Angeles - Northridge	7483	10721	170	244
Los Angeles - Pacific Palisades	829	3894	15	70
Los Angeles - Pacoima	17094	22206	225	292
Los Angeles - Palisades Highlands	147	3822	1	26
Los Angeles - Palms	2554	5821	60	137
Los Angeles - Panorama City	13416	17829	253	336
Los Angeles - Park La Brea	608	4477	1	7
Los Angeles - Pico-Union	7054	16859	228	545
Los Angeles - Playa Del Rey	110	3442	1	31
Los Angeles - Playa Vista	587	5362	8	73
Los Angeles - Porter Ranch	2407	6764	35	98
Los Angeles - Rancho Park	355	5412	3	46
Los Angeles - Regent Square	252	9065	3	108
Los Angeles - Reseda	11405	14886	286	373
Los Angeles - Reseda Ranch	689	14862	3	65
Los Angeles - Reynier Village	263	6220	2	47
Los Angeles - San Pedro*	7128	9134	109	140
Los Angeles - Shadow Hills	388	8735	5	113
Los Angeles - Sherman Oaks	5701	6534	104	119
Los Angeles - Silverlake	3148	7141	119	270
Los Angeles - South Carthay	707	6673	6	57
Los Angeles - South Park	7295	19217	106	279
Los Angeles - St Elmo Village	697	15205	42	916
Los Angeles - Studio City	1367	6092	50	223
Los Angeles - Sun Valley	9364	17842	147	280
Los Angeles - Sunland	2266	11103	57	279
Los Angeles - Sycamore Square	29	4482	2	309
Los Angeles - Sylmar*	16011	19431	233	283
Los Angeles - Tarzana	3285	10639	77	249
Los Angeles - Temple-Beaudry	5003	12672	110	279
Los Angeles - Thai Town	885	9022	18	184
Los Angeles - Toluca Lake	494	5676	4	46
Los Angeles - Toluca Terrace	142	10873	7	536
