City of Agoura Hills	216	1034	6	29
City of Alhambra	1425	1643	34	39
City of Arcadia	587	1016	39	68
City of Artesia	408	2429	10	60
City of Avalon	5	129	0	0
City of Azusa	1724	3445	25	50
City of Baldwin Park	3365	4383	96	125
City of Bell	1759	4841	42	116
City of Bell Gardens	2229	5175	25	58
City of Bellflower	2657	3418	63	81
City of Beverly Hills	752	2178	12	35
City of Bradbury	19	1777	0	0
City of Burbank	1902	1775	73	68
City of Calabasas	312	1283	13	53
City of Carson	2043	2177	66	70
City of Cerritos	645	1288	18	36
City of Claremont	457	1253	10	27
City of Commerce*	635	4859	12	92
City of Compton	4447	4451	77	77
City of Covina	1554	3169	54	110
City of Cudahy	1179	4842	18	74
City of Culver City	425	1066	28	70
City of Diamond Bar	626	1088	10	17
City of Downey	4635	4056	90	79
City of Duarte	627	2848	31	141
City of El Monte	4892	4172	177	151
City of El Segundo	144	858	1	6
City of Gardena	1338	2182	55	90
City of Glendale	4527	2192	183	89
City of Glendora	1330	2521	77	146
City of Hawaiian Gardens	566	3857	2	14
City of Hawthorne	2133	2402	49	55
City of Hermosa Beach	255	1296	4	20
City of Hidden Hills	15	794	0	0
City of Huntington Park	3194	5370	64	108
City of Industry	36	8238	2	458
City of Inglewood	3206	2823	93	82
City of Irwindale	78	5346	2	137
City of La Canada Flintridge	198	957	7	34
City of La Habra Heights	57	1045	1	18
City of La Mirada	943	1901	28	56
City of La Puente	1728	4246	27	66
City of La Verne	553	1662	13	39
City of Lakewood	1459	1816	16	20
City of Lancaster*	4277	2647	68	42
City of Lawndale	725	2157	13	39
City of Lomita	266	1283	9	43
City of Long Beach	13048	2695	255	52
City of Lynwood*	3648	5063	106	147
City of Malibu	112	864	3	23
City of Manhattan Beach	412	1144	5	14
City of Maywood	1582	5640	36	128
City of Monrovia	839	2162	42	108
City of Montebello	2585	4016	55	85
City of Monterey Park	1037	1666	49	79
City of Norwalk	3737	3472	86	80
City of Palmdale	5090	3202	81	51
City of Palos Verdes Estates	111	821	2	15
City of Paramount	2662	4752	29	52
City of Pasadena	2770	1587	129	73
City of Pico Rivera	2754	4284	79	123
City of Pomona	6196	3974	143	92
City of Rancho Palos Verdes	340	795	13	30
City of Redondo Beach	641	933	12	17
City of Rolling Hills	12	619	0	0
City of Rolling Hills Estates	47	579	2	25
City of Rosemead	952	1720	31	56
City of San Dimas*	605	1753	15	43
City of San Fernando	1124	4567	19	77
City of San Gabriel	696	1699	69	168
City of San Marino	97	731	2	15
City of Santa Clarita	4269	1937	61	28
City of Santa Fe Springs	638	3474	5	27
City of Santa Monica	1012	1095	40	43
City of Sierra Madre	86	783	3	27
City of Signal Hill	305	2585	4	34
City of South El Monte	901	4314	16	77
City of South Gate	4940	5033	73	74
City of South Pasadena	317	1217	26	100
City of Temple City	575	1577	42	115
City of Torrance	1563	1047	73	49
City of Vernon	14	6699	0	0
City of Walnut	327	1071	6	20
City of West Covina	3262	3014	71	66
City of West Hollywood	645	1746	5	14
City of Westlake Village	40	478	0	0
City of Whittier	2567	2936	40	46
Los Angeles	123455	3052	2959	73
Los Angeles - Adams-Normandie	307	3743	4	49
Los Angeles - Alsace	403	3238	3	24
Los Angeles - Angeles National Forest	2	5000	0	0
Los Angeles - Angelino Heights	80	3197	1	40
Los Angeles - Arleta	1690	4917	27	79
Los Angeles - Atwater Village	270	1841	8	55
Los Angeles - Baldwin Hills	689	2214	29	93
Los Angeles - Bel Air	106	1258	0	0
Los Angeles - Beverly Crest	147	1174	2	16
Los Angeles - Beverlywood	194	1473	0	0
Los Angeles - Boyle Heights*	4691	5399	75	86
Los Angeles - Brentwood	335	1082	3	10
Los Angeles - Brookside	5	861	0	0
Los Angeles - Cadillac-Corning	141	1980	1	14
Los Angeles - Canoga Park	2294	3514	60	92
Los Angeles - Carthay	246	1713	16	111
Los Angeles - Central	2334	5986	44	113
Los Angeles - Century City	137	1071	0	0
Los Angeles - Century Palms/Cove	1639	4854	24	71
Los Angeles - Chatsworth	784	2115	37	100
Los Angeles - Cheviot Hills	96	1047	3	33
Los Angeles - Chinatown	146	1820	3	37
Los Angeles - Cloverdale/Cochran	348	2391	5	34
Los Angeles - Country Club Park	400	2640	33	218
Los Angeles - Crenshaw District	343	2480	5	36
Los Angeles - Crestview	209	1838	20	176
Los Angeles - Del Rey	398	1330	10	33
Los Angeles - Downtown*	900	3272	17	62
Los Angeles - Eagle Rock	743	1877	26	66
Los Angeles - East Hollywood	708	2417	45	154
Los Angeles - Echo Park	294	2062	6	42
Los Angeles - El Sereno	1431	3423	36	86
Los Angeles - Elysian Park	111	1943	0	0
Los Angeles - Elysian Valley	300	2950	3	29
Los Angeles - Encino	788	1744	20	44
Los Angeles - Exposition	79	2375	2	60
Los Angeles - Exposition Park	1500	3339	24	53
Los Angeles - Faircrest Heights	42	1167	2	56
Los Angeles - Figueroa Park Square	354	4059	5	57
Los Angeles - Florence-Firestone	2542	5358	31	65
Los Angeles - Glassell Park	779	2465	14	44
Los Angeles - Gramercy Place	273	2536	5	46
Los Angeles - Granada Hills	1427	2452	66	113
Los Angeles - Green Meadows	1013	4711	15	70
Los Angeles - Hancock Park	263	1544	3	18
Los Angeles - Harbor City	549	1889	11	38
Los Angeles - Harbor Gateway	1102	2528	18	41
Los Angeles - Harbor Pines	32	1328	0	0
Los Angeles - Harvard Heights	603	3343	24	133
Los Angeles - Harvard Park	1788	4713	24	63
Los Angeles - Highland Park	1253	2589	21	43
Los Angeles - Historic Filipinotown	487	3511	16	115
Los Angeles - Hollywood	1387	2032	15	22
Los Angeles - Hollywood Hills	360	1223	7	24
Los Angeles - Hyde Park	897	3143	14	49
Los Angeles - Jefferson Park	287	3555	1	12
Los Angeles - Koreatown	1286	2488	33	64
Los Angeles - Lafayette Square	95	2084	3	66
Los Angeles - Lake Balboa	1210	2867	19	45
Los Angeles - Lakeview Terrace	617	4698	23	175
Los Angeles - Leimert Park	352	2310	8	53
Los Angeles - Lincoln Heights	1184	3632	47	144
Los Angeles - Little Armenia	405	5047	53	660
Los Angeles - Little Bangladesh	594	2096	5	18
Los Angeles - Little Tokyo	122	3894	2	64
Los Angeles - Longwood	122	2835	1	23
Los Angeles - Los Feliz	245	1134	3	14
Los Angeles - Manchester Square	224	2624	5	59
Los Angeles - Mandeville Canyon	31	992	0	0
Los Angeles - Mar Vista	366	862	6	14
Los Angeles - Marina Peninsula	41	940	1	23
Los Angeles - Melrose	2137	2750	75	97
Los Angeles - Mid-city	300	1996	23	153
Los Angeles - Miracle Mile	215	1195	6	33
Los Angeles - Mission Hills	966	4004	48	199
Los Angeles - Mt. Washington	621	2572	16	66
Los Angeles - North Hills	2156	3501	48	78
Los Angeles - North Hollywood	4609	3044	76	50
Los Angeles - Northridge	1695	2428	47	67
Los Angeles - Pacific Palisades	153	719	4	19
Los Angeles - Pacoima	4066	5282	62	81
Los Angeles - Palisades Highlands	32	832	0	0
Los Angeles - Palms	598	1363	31	71
Los Angeles - Panorama City	3461	4599	97	129
Los Angeles - Park La Brea	134	987	1	7
Los Angeles - Pico-Union	1930	4613	91	217
Los Angeles - Playa Del Rey	29	907	0	0
Los Angeles - Playa Vista	150	1370	0	0
Los Angeles - Porter Ranch	469	1318	7	20
Los Angeles - Rancho Park	94	1433	0	0
Los Angeles - Regent Square	33	1187	0	0
Los Angeles - Reseda	2616	3414	89	116
Los Angeles - Reseda Ranch	143	3085	0	0
Los Angeles - Reynier Village	47	1112	0	0
Los Angeles - San Pedro*	2116	2711	30	38
Los Angeles - Shadow Hills	81	1824	0	0
Los Angeles - Sherman Oaks	1304	1494	29	33
Los Angeles - Silverlake	697	1581	18	41
Los Angeles - South Carthay	136	1284	2	19
Los Angeles - South Park	2233	5882	30	79
Los Angeles - St Elmo Village	154	3360	8	175
Los Angeles - Studio City	285	1270	8	36
Los Angeles - Sun Valley	2001	3813	33	63
Los Angeles - Sunland	537	2631	30	147
Los Angeles - Sycamore Square	7	1082	0	0
Los Angeles - Sylmar*	3845	4666	92	112
Los Angeles - Tarzana	822	2662	39	126
Los Angeles - Temple-Beaudry	1336	3384	29	73
Los Angeles - Thai Town	211	2151	3	31
Los Angeles - Toluca Lake	122	1402	1	11
Los Angeles - Toluca Terrace	25	1914	1	77
Los Angeles - Toluca Woods	25	1346	0	0
Los Angeles - Tujunga	626	2251	14	50
Los Angeles - University Hills	63	1837	1	29
Los Angeles - University Park	1242	4524	19	69
Los Angeles - Valley Glen	808	2692	23	77
Los Angeles - Valley Village	586	2371	27	109
Los Angeles - Van Nuys	3611	3875	101	108
Los Angeles - Venice	334	986	3	9
Los Angeles - Vermont Knolls	756	4395	18	105
Los Angeles - Vermont Square	368	4806	5	65
Los Angeles - Vermont Vista	2076	5041	27	66
Los Angeles - Vernon Central	3301	6348	44	85
Los Angeles - Victoria Park	228	2715	3	36
Los Angeles - View Heights	51	1381	3	81
Los Angeles - Watts	2134	5001	34	80
Los Angeles - Wellington Square	142	2889	2	41
