City of Agoura Hills	142	680	2	10
City of Alhambra	1115	1286	23	27
City of Arcadia	434	751	30	52
City of Artesia	293	1745	4	24
City of Avalon	5	129	0	0
City of Azusa	1363	2724	16	32
City of Baldwin Park	2547	3318	75	98
City of Bell	1411	3884	36	99
City of Bell Gardens	1720	3993	21	49
City of Bellflower	2131	2741	56	72
City of Beverly Hills	606	1756	11	32
City of Bradbury	13	1216	0	0
City of Burbank	1282	1196	55	51
City of Calabasas	229	941	12	49
City of Carson	1648	1756	48	51
City of Cerritos	510	1019	13	26
City of Claremont	332	910	8	22
City of Commerce*	510	3902	10	77
City of Compton	3600	3603	56	56
City of Covina	1217	2482	23	47
City of Cudahy	997	4095	15	62
City of Culver City	367	921	29	73
City of Diamond Bar	488	848	8	14
City of Downey	3632	3179	77	67
City of Duarte	456	2071	25	114
City of El Monte	3943	3362	130	111
City of El Segundo	121	721	1	6
City of Gardena	1093	1783	40	65
City of Glendale	3004	1455	160	77
City of Glendora	1129	2140	61	116
City of Hawaiian Gardens	482	3284	2	14
City of Hawthorne	1762	1985	38	43
City of Hermosa Beach	186	946	4	20
City of Hidden Hills	7	370	0	0
City of Huntington Park	2554	4294	40	67
City of Industry	30	6865	2	458
City of Inglewood	2575	2267	82	72
City of Irwindale	63	4318	2	137
City of La Canada Flintridge	157	759	7	34
City of La Habra Heights	33	605	0	0
City of La Mirada	768	1548	25	50
City of La Puente	1360	3342	15	37
City of La Verne	406	1220	10	30
City of Lakewood	1117	1390	10	12
City of Lancaster*	2816	1743	37	23
City of Lawndale	574	1708	9	27
City of Lomita	220	1061	8	39
City of Long Beach	10241	2115	208	42
City of Lynwood*	2904	4031	86	119
City of Malibu	93	718	3	23
City of Manhattan Beach	309	858	4	11
City of Maywood	1270	4528	30	107
City of Monrovia	664	1711	35	90
City of Montebello	2023	3143	41	64
City of Monterey Park	858	1378	34	55
City of Norwalk	2937	2729	68	63
City of Palmdale	3529	2220	55	35
City of Palos Verdes Estates	79	584	2	15
City of Paramount	2178	3888	25	45
City of Pasadena	2310	1324	111	63
City of Pico Rivera	2149	3343	63	98
City of Pomona	4849	3110	101	65
City of Rancho Palos Verdes	265	620	12	28
City of Redondo Beach	510	742	9	13
City of Rolling Hills	8	412	0	0
City of Rolling Hills Estates	39	481	2	25
City of Rosemead	737	1332	24	43
City of San Dimas*	461	1336	11	32
City of San Fernando	779	3165	17	69
City of San Gabriel	563	1375	39	95
City of San Marino	71	535	2	15
City of Santa Clarita	2881	1307	42	19
City of Santa Fe Springs	485	2641	5	27
City of Santa Monica	758	820	40	43
City of Sierra Madre	66	601	3	27
City of Signal Hill	238	2017	1	8
City of South El Monte	719	3443	13	62
City of South Gate	3978	4053	62	63
City of South Pasadena	247	948	26	100
City of Temple City	478	1311	40	110
City of Torrance	1262	845	64	43
City of Vernon	9	4306	0	0
City of Walnut	240	786	3	10
City of West Covina	2536	2343	53	49
City of West Hollywood	488	1321	5	14
City of Westlake Village	28	335	0	0
City of Whittier	1974	2258	26	30
Los Angeles	95411	2359	2478	61
Los Angeles - Adams-Normandie	237	2890	3	37
Los Angeles - Alsace	320	2571	2	16
Los Angeles - Angeles National Forest	2	5000	0	0
Los Angeles - Angelino Heights	62	2478	1	40
Los Angeles - Arleta	1246	3625	24	70
Los Angeles - Atwater Village	212	1446	5	34
Los Angeles - Baldwin Hills	553	1777	26	84
