City of Agoura Hills	222	1063	6	29
City of Alhambra	1446	1667	34	39
City of Arcadia	598	1035	39	68
City of Artesia	412	2453	10	60
City of Avalon	5	129	0	0
City of Azusa	1737	3471	25	50
City of Baldwin Park	3388	4413	100	130
City of Bell	1783	4908	42	116
City of Bell Gardens	2271	5273	26	60
City of Bellflower	2690	3460	62	80
City of Beverly Hills	756	2190	12	35
City of Bradbury	19	1777	0	0
City of Burbank	1933	1804	74	69
City of Calabasas	319	1312	13	53
City of Carson	2077	2213	65	69
City of Cerritos	658	1314	17	34
City of Claremont	471	1291	10	27
City of Commerce*	656	5020	12	92
City of Compton	4496	4500	79	79
City of Covina	1568	3198	54	110
City of Cudahy	1190	4888	18	74
City of Culver City	427	1071	28	70
City of Diamond Bar	640	1113	10	17
City of Downey	4714	4126	90	79
City of Duarte	629	2857	31	141
City of El Monte	4932	4206	177	151
City of El Segundo	148	882	1	6
City of Gardena	1354	2208	54	88
City of Glendale	4617	2236	182	88
City of Glendora	1345	2549	77	146
City of Hawaiian Gardens	567	3863	2	14
City of Hawthorne	2168	2442	49	55
City of Hermosa Beach	260	1322	4	20
City of Hidden Hills	20	1058	0	0
City of Huntington Park	3225	5422	64	108
City of Industry	42	9611	2	458
City of Inglewood	3237	2850	93	82
City of Irwindale	79	5415	2	137
City of La Canada Flintridge	202	976	6	29
City of La Habra Heights	64	1173	1	18
City of La Mirada	959	1934	27	54
City of La Puente	1738	4271	27	66
City of La Verne	562	1689	13	39
City of Lakewood	1479	1840	16	20
City of Lancaster*	4363	2700	64	40
City of Lawndale	731	2175	13	39
City of Lomita	267	1288	9	43
City of Long Beach	13230	2733	258	53
City of Lynwood*	3693	5126	105	146
City of Malibu	113	872	3	23
City of Manhattan Beach	424	1178	5	14
City of Maywood	1592	5676	36	128
City of Monrovia	859	2214	42	108
City of Montebello	2616	4064	54	84
City of Monterey Park	1049	1685	50	80
City of Norwalk	3792	3523	86	80
City of Palmdale	5191	3265	80	50
City of Palos Verdes Estates	111	821	2	15
City of Paramount	2688	4798	30	54
City of Pasadena	2819	1615	129	73
City of Pico Rivera	2772	4312	79	123
City of Pomona	6260	4015	145	93
City of Rancho Palos Verdes	346	809	13	30
City of Redondo Beach	654	952	12	17
City of Rolling Hills	12	619	0	0
City of Rolling Hills Estates	49	604	2	25
City of Rosemead	968	1749	32	58
City of San Dimas*	614	1779	15	43
City of San Fernando	1147	4660	20	81
City of San Gabriel	703	1717	69	168
City of San Marino	98	738	2	15
City of Santa Clarita	4360	1978	62	28
City of Santa Fe Springs	642	3496	5	27
City of Santa Monica	1034	1118	41	44
City of Sierra Madre	87	792	3	27
City of Signal Hill	310	2628	4	34
City of South El Monte	911	4362	16	77
City of South Gate	4994	5088	73	74
City of South Pasadena	321	1232	26	100
City of Temple City	578	1586	42	115
City of Torrance	1588	1064	73	49
City of Vernon	15	7177	0	0
City of Walnut	329	1078	6	20
City of West Covina	3307	3055	71	66
City of West Hollywood	664	1797	5	14
City of Westlake Village	41	490	0	0
City of Whittier	2610	2985	40	46
Los Angeles	125312	3098	2977	74
Los Angeles - Adams-Normandie	312	3804	4	49
Los Angeles - Alsace	407	3270	3	24
Los Angeles - Angeles National Forest	2	5000	0	0
Los Angeles - Angelino Heights	81	3237	1	40
Los Angeles - Arleta	1722	5010	26	76
Los Angeles - Atwater Village	273	1861	8	55
Los Angeles - Baldwin Hills	698	2243	29	93
Los Angeles - Bel Air	107	1269	0	0
Los Angeles - Beverly Crest	151	1206	2	16
Los Angeles - Beverlywood	195	1480	0	0
Los Angeles - Boyle Heights*	4728	5442	75	86
Los Angeles - Brentwood	341	1102	3	10
Los Angeles - Brookside	5	861	0	0
Los Angeles - Cadillac-Corning	144	2022	1	14
Los Angeles - Canoga Park	2342	3587	61	93
Los Angeles - Carthay	252	1755	17	118
Los Angeles - Central	2359	6050	43	110
Los Angeles - Century City	139	1087	0	0
Los Angeles - Century Palms/Cove	1652	4892	23	68
Los Angeles - Chatsworth	798	2153	37	100
Los Angeles - Cheviot Hills	99	1079	3	33
Los Angeles - Chinatown	150	1870	3	37
Los Angeles - Cloverdale/Cochran	353	2426	5	34
Los Angeles - Country Club Park	407	2686	33	218
Los Angeles - Crenshaw District	348	2516	5	36
Los Angeles - Crestview	212	1865	21	185
Los Angeles - Del Rey	404	1350	10	33
Los Angeles - Downtown*	912	3316	17	62
Los Angeles - Eagle Rock	752	1900	27	68
Los Angeles - East Hollywood	715	2441	45	154
Los Angeles - Echo Park	296	2076	6	42
Los Angeles - El Sereno	1451	3471	37	88
Los Angeles - Elysian Park	112	1961	0	0
Los Angeles - Elysian Valley	307	3018	5	49
Los Angeles - Encino	803	1778	20	44
Los Angeles - Exposition	80	2405	2	60
Los Angeles - Exposition Park	1512	3366	25	56
Los Angeles - Faircrest Heights	42	1167	2	56
Los Angeles - Figueroa Park Square	357	4094	5	57
Los Angeles - Florence-Firestone	2560	5396	33	70
Los Angeles - Glassell Park	791	2503	14	44
Los Angeles - Gramercy Place	278	2583	5	46
Los Angeles - Granada Hills	1456	2502	66	113
Los Angeles - Green Meadows	1022	4752	16	74
Los Angeles - Hancock Park	269	1579	3	18
Los Angeles - Harbor City	561	1930	12	41
Los Angeles - Harbor Gateway	1121	2571	20	46
Los Angeles - Harbor Pines	32	1328	0	0
Los Angeles - Harvard Heights	607	3366	24	133
Los Angeles - Harvard Park	1803	4753	24	63
