City of Agoura Hills	330	1580	7	34
City of Alhambra	2174	2507	35	40
City of Arcadia	914	1583	40	69
City of Artesia	678	4037	14	83
City of Avalon	5	129	0	0
City of Azusa	2445	4886	31	62
City of Baldwin Park	4898	6380	111	145
City of Bell	2477	6818	47	129
City of Bell Gardens	3231	7502	33	77
City of Bellflower	3742	4814	66	85
City of Beverly Hills	1089	3155	11	32
City of Bradbury	29	2713	0	0
City of Burbank	3061	2856	95	89
City of Calabasas	472	1941	13	53
City of Carson	3029	3228	64	68
City of Cerritos	934	1866	17	34
City of Claremont	790	2165	11	30
City of Commerce*	987	7552	14	107
City of Compton	6310	6316	81	81
City of Covina	2305	4701	62	126
City of Cudahy	1788	7344	18	74
City of Culver City	710	1781	35	88
City of Diamond Bar	1068	1857	16	28
City of Downey	6827	5975	102	89
City of Duarte	896	4070	37	168
City of El Monte	6934	5913	193	165
City of El Segundo	224	1334	1	6
City of Gardena	1994	3252	66	108
City of Glendale	6930	3356	203	98
City of Glendora	1919	3637	82	155
City of Hawaiian Gardens	838	5710	3	20
City of Hawthorne	3345	3767	60	68
City of Hermosa Beach	394	2003	4	20
City of Hidden Hills	31	1640	0	0
City of Huntington Park	4421	7432	66	111
City of Industry	57	13043	2	458
City of Inglewood	4645	4090	102	90
City of Irwindale	103	7060	2	137
City of La Canada Flintridge	295	1426	6	29
City of La Habra Heights	70	1283	1	18
City of La Mirada	1473	2970	28	56
City of La Puente	2548	6261	30	74
City of La Verne	952	2860	16	48
City of Lakewood	2189	2724	16	20
City of Lancaster*	7352	4550	80	50
City of Lawndale	1127	3353	13	39
City of Lomita	366	1766	9	43
City of Long Beach	18075	3734	282	58
City of Lynwood*	5179	7188	117	162
City of Malibu	164	1265	3	23
City of Manhattan Beach	580	1611	4	11
City of Maywood	2073	7391	41	146
City of Monrovia	1232	3175	41	106
City of Montebello	3843	5970	60	93
City of Monterey Park	1537	2469	60	96
City of Norwalk	5688	5285	100	93
City of Palmdale	8818	5547	85	53
